288,15,428,61,1
289,15,481,62,0
290,15,951,63,1
291,15,950,64,0
292,15,427,65,1
293,15,482,66,0
294,15,426,67,1
295,15,483,68,0
296,15,425,69,1
297,15,484,70,0
298,15,448,71,1
299,15,485,72,0
300,15,424,73,1
301,15,486,74,0
302,15,423,75,1
303,15,487,76,0
304,15,693,77,1
305,15,488,78,0
306,15,771,79,1
307,15,692,81,1
308,15,691,82,0
309,15,691,83,1
310,16,1124,0,0
311,16,1124,1,1
312,16,1018,2,0
313,16,1123,3,1
314,16,1125,4,0
315,16,1122,5,1
316,16,41,6,0
317,16,119,7,1
318,16,42,8,0
319,16,118,9,1
320,16,43,10,0
321,16,117,11,1
322,16,44,12,0
323,16,116,13,1
324,16,45,14,0
325,16,115,15,1
326,16,46,16,0
327,16,114,17,1
328,16,47,18,0
329,16,113,19,1
330,16,48,20,0
331,16,111,21,1
332,16,295,22,0
333,16,110,23,1
334,16,492,24,0
335,16,543,25,1
336,16,494,26,0
337,16,493,27,1
338,16,495,28,0
339,16,542,29,1
340,16,496,30,0
341,16,541,31,1
342,16,497,32,0
343,16,540,33,1
344,16,498,34,0
345,16,539,35,1
346,16,499,36,0
347,16,538,37,1
348,16,621,38,0
349,16,537,39,1
350,16,500,40,0
351,16,535,41,1
352,16,502,42,0
353,16,534,43,1
354,16,503,44,0
355,16,533,45,1
356,16,504,46,0
357,16,532,47,1
358,16,505,48,0
359,16,531,49,1
360,16,506,50,0
361,16,530,51,1
362,16,507,52,0
363,16,529,53,1
364,16,508,54,0
365,16,528,55,1
366,16,509,56,0
367,16,527,57,1
368,16,510,58,0
369,16,526,59,1
370,16,511,60,0
371,16,525,61,1
372,16,512,62,0
373,16,524,63,1
374,16,513,64,0
375,16,523,65,1
376,16,514,66,0
377,16,522,67,1
378,16,515,68,0
379,16,521,69,1
380,16,516,70,0
381,16,520,71,1
382,16,517,72,0
383,16,519,73,1
384,16,518,74,0
385,16,518,75,1
386,18,813,0,0
387,18,813,1,1
388,18,407,2,0
389,18,403,3,1
390,18,408,4,0
391,18,401,5,1
392,18,796,6,0
393,18,555,7,1
394,18,553,8,0
395,18,554,9,1
396,18,462,10,0
397,18,447,11,1
398,18,463,12,0
399,18,446,13,1
400,18,464,14,0
401,18,445,15,1
402,18,465,16,0
403,18,444,17,1
404,18,466,18,0
405,18,443,19,1
406,18,467,20,0
407,18,442,21,1
408,18,468,22,0
409,18,441,23,1
410,18,469,24,0
411,18,440,25,1
412,18,673,26,0
413,18,674,27,1
414,18,548,28,0
415,18,802,29,1
416,18,618,30,0
417,18,618,31,1
418,19,452,0,0
419,19,452,1,1
420,19,195,2,0
421,19,451,3,1
422,19,295,4,0
423,19,450,5,1
424,19,492,6,0
425,19,457,7,1
426,19,494,8,0
427,19,456,9,1
428,19,495,10,0
429,19,111,11,1
430,19,496,12,0
431,19,390,13,1
432,19,497,14,0
433,19,543,15,1
434,19,498,16,0
435,19,493,17,1
436,19,499,18,0
437,19,542,19,1
438,19,551,20,0
439,19,541,21,1
440,19,556,22,0
441,19,540,23,1
442,19,461,24,0
443,19,539,25,1
444,19,567,26,0
445,19,538,27,1
446,19,1012,28,0
447,19,558,29,1
448,19,1101,30,0
449,19,557,31,1
450,19,398,33,1
451,19,571,34,0
452,19,1014,35,1
453,19,1102,37,1
454,19,1104,38,0
455,19,1013,39,1
456,19,1105,41,1
457,19,572,42,0
458,19,572,43,1
459,1,547,0,0
460,1,547,1,1
461,1,566,2,0
462,1,546,3,1
463,1,449,4,0
464,1,459,5,1
465,1,450,6,0
466,1,458,7,1
467,1,451,8,0
468,1,457,9,1
469,1,452,10,0
470,1,456,11,1
471,1,422,12,0
472,1,598,13,1
473,1,2,14,0
474,1,981,15,1
475,1,492,16,0
476,1,205,17,1
477,1,127,18,0
478,1,203,19,1
479,1,19,20,0
480,1,129,21,1
481,1,20,22,0
482,1,31,23,1
483,1,569,24,0
484,1,30,25,1
485,1,8,26,0
486,1,29,27,1
487,1,9,28,0
488,1,28,29,1
489,1,10,30,0
490,1,27,31,1
491,1,11,32,0
492,1,26,33,1
493,1,12,34,0
494,1,94,35,1
495,1,14,36,0
496,1,25,37,1
497,1,15,38,0
498,1,16,39,0
499,1,23,40,1
500,1,17,41,0
501,1,18,42,0
502,1,18,43,1
503,20,1090,0,0
504,20,1090,1,1
505,20,784,2,0
506,20,1065,3,1
507,20,89,4,0
508,20,1077,5,1
509,20,90,6,0
510,20,1064,7,1
511,20,91,8,0
512,20,1063,9,1
513,20,92,10,0
514,20,1062,11,1
515,20,94,12,0
516,20,786,13,1
517,20,81,14,0
518,20,787,15,1
519,20,95,16,0
520,20,71,17,1
521,20,96,18,0
522,20,69,19,1
523,20,97,20,0
524,20,67,21,1
525,20,98,22,0
526,20,66,23,1
527,20,100,24,0
528,20,65,25,1
529,20,101,26,0
530,20,82,27,1
531,20,102,28,0
532,20,64,29,1
533,20,103,30,0
534,20,63,31,1
535,20,104,32,0
536,20,62,33,1
537,20,105,34,0
538,20,61,35,1
539,20,106,36,0
540,20,60,37,1
541,20,107,38,0
542,20,59,39,1
543,20,108,40,0
544,20,58,41,1
545,20,1087,42,0
546,20,57,43,1
547,20,362,44,0
548,20,56,45,1
549,20,363,46,0
550,20,55,47,1
551,20,364,48,0
552,20,54,49,1
553,20,365,50,0
554,20,53,51,1
555,20,52,53,1
556,20,385,54,0
557,20,51,55,1
558,20,50,57,1
559,20,738,58,0
560,20,3,59,1
561,20,389,61,1
562,20,739,62,0
563,20,388,63,1
564,20,387,65,1
565,20,556,66,0
566,20,386,67,1
567,20,741,69,1
568,20,1074,70,0
569,20,740,71,1
570,20,557,73,1
571,20,1075,74,0
572,20,1075,75,1
573,21,547,0,0
574,21,547,1,1
575,21,566,2,0
576,21,546,3,1
577,21,473,4,0
578,21,437,5,1
579,21,474,6,0
580,21,435,7,1
581,21,475,8,0
582,21,434,9,1
583,21,476,10,0
584,21,433,11,1
585,21,477,12,0
586,21,432,13,1
587,21,384,14,0
588,21,366,15,1
589,21,479,16,0
590,21,430,17,1
591,21,480,18,0
592,21,429,19,1
593,21,481,20,0
594,21,428,21,1
595,21,950,22,0
596,21,951,23,1
597,21,482,24,0
598,21,427,25,1
599,21,483,26,0
600,21,426,27,1
601,21,484,28,0
602,21,425,29,1
603,21,485,30,0
604,21,448,31,1
605,21,486,32,0
606,21,424,33,1
607,21,423,35,1
608,21,487,36,0
609,21,355,37,1
610,21,313,39,1
611,21,488,40,0
612,21,892,41,1
613,21,891,43,1
614,21,490,44,0
615,21,490,45,1
616,23,559,0,0
617,23,559,1,1
618,23,456,2,0
619,23,404,3,1
620,23,457,4,0
621,23,422,5,1
622,23,458,6,0
623,23,452,7,1
624,23,459,8,0
625,23,451,9,1
626,23,476,10,0
627,23,450,11,1
628,23,477,12,0
629,23,449,13,1
630,23,384,14,0
631,23,433,15,1
632,23,880,16,0
633,23,432,17,1
634,23,881,18,0
635,23,366,19,1
636,23,882,20,0
637,23,898,21,1
638,23,883,22,0
639,23,897,23,1
640,23,884,24,0
641,23,896,25,1
642,23,885,26,0
643,23,895,27,1
644,23,202,28,0
645,23,894,29,1
646,23,217,30,0
647,23,893,31,1
648,23,259,32,0
649,23,367,33,1
650,23,605,34,0
651,23,355,35,1
652,23,900,36,0
653,23,313,37,1
654,23,490,38,0
655,23,892,39,1
656,23,624,40,0
657,23,891,41,1
658,23,625,42,0
659,23,890,43,1
660,23,903,45,1
661,23,886,46,0
662,23,889,47,1
663,23,888,49,1
664,23,901,50,0
665,23,887,51,1
666,23,902,53,1
667,23,622,54,0
668,23,622,55,1
669,24,1022,0,0
670,24,1022,1,1
671,24,1079,2,0
672,24,1021,3,1
673,24,861,4,0
674,24,1079,5,1
675,24,862,6,0
676,24,1059,7,1
677,24,863,8,0
678,24,1058,9,1
679,24,182,10,0
680,24,1095,11,1
681,24,199,12,0
682,24,199,13,1
683,24,1095,14,0
684,24,182,15,1
685,24,1058,16,0
686,24,863,17,1
687,24,1059,18,0
688,24,862,19,1
689,24,4,20,0
690,24,861,21,1
691,24,188,22,0
692,24,860,23,1
693,24,189,24,0
694,24,32,25,1
695,24,190,26,0
696,24,213,27,1
697,24,191,28,0
698,24,212,29,1
699,24,192,30,0
700,24,211,31,1
701,24,193,32,0
702,24,210,33,1
703,24,194,34,0
704,24,209,35,1
705,24,47,36,0
706,24,208,37,1
707,24,48,38,0
708,24,207,39,1
709,24,1078,40,0
710,24,598,41,1
711,24,623,42,0
712,24,325,43,1
713,24,296,44,0
714,24,324,45,1
715,24,297,46,0
716,24,323,47,1
717,24,298,48,0
718,24,322,49,1
719,24,974,50,0
720,24,965,51,1
721,24,1015,52,0
722,24,1015,53,1
723,25,453,0,0
724,25,453,1,1
725,25,1048,2,0
726,25,433,3,1
727,25,106,4,0
728,25,432,5,1
729,25,454,6,0
730,25,366,7,1
731,25,108,8,0
732,25,430,9,1
733,25,1051,10,0
734,25,429,11,1
735,25,455,12,0
736,25,428,13,1
737,25,456,14,0
738,25,951,15,1
739,25,457,16,0
740,25,427,17,1
741,25,458,18,0
742,25,426,19,1
743,25,476,20,0
744,25,425,21,1
745,25,477,22,0
746,25,384,23,0
747,25,448,24,1
748,25,479,25,0
749,25,480,26,0
750,25,424,27,1
751,25,481,28,0
752,25,950,29,0
753,25,423,30,1
754,25,482,31,0
755,25,483,32,0
756,25,693,33,1
757,25,484,34,0
758,25,485,35,0
759,25,771,36,1
760,25,486,37,0
761,25,487,38,0
762,25,692,39,1
763,25,488,40,0
764,25,1003,41,0
765,25,1003,42,1
766,28,849,0,0
767,28,1103,1,0
768,28,819,2,0
769,28,820,3,0
770,28,821,4,0
771,28,802,5,0
772,28,434,6,0
773,28,435,7,0
774,28,437,8,0
775,28,438,9,0
776,28,439,10,0
777,28,440,11,0
778,28,441,12,0
779,28,442,13,0
780,28,443,14,0
781,28,444,15,0
782,28,445,16,0
783,28,446,17,0
784,28,447,18,0
785,28,83,19,0
786,28,554,20,0
787,28,555,21,0
788,28,586,22,0
789,28,210,23,0
790,28,211,24,0
791,28,212,25,0
792,28,213,26,0
793,28,32,27,0
794,28,860,28,0
795,28,849,29,0
796,29,929,0,0
797,29,8,1,0
798,29,132,2,0
799,29,133,3,0
800,29,134,4,0
801,29,135,5,0
802,29,153,6,0
803,29,74,7,0
804,29,308,8,0
805,29,910,9,0
806,29,911,10,0
807,29,912,11,0
808,29,913,12,0
809,29,914,13,0
810,29,994,14,0
811,29,963,15,0
812,29,738,16,0
813,29,739,17,0
814,29,556,18,0
815,29,1074,19,0
816,29,1075,20,0
817,29,557,21,0
818,29,740,22,0
819,29,741,23,0
820,29,964,24,0
821,29,1070,25,0
822,29,1072,26,0
823,29,965,27,0
824,29,583,28,0
825,29,722,29,0
826,29,958,30,0
827,29,723,31,0
828,29,966,32,0
829,29,967,33,0
830,29,407,34,0
831,29,585,35,0
832,29,553,36,0
833,29,449,37,0
834,29,458,38,0
835,29,929,39,0
836,2,452,0,0
837,2,195,1,0
838,2,295,2,0
839,2,3,3,0
840,2,494,4,0
841,2,1116,5,0
842,2,1117,6,0
843,2,358,7,0
844,2,19,8,0
845,2,104,9,0
846,2,985,10,0
847,2,986,11,0
848,2,662,12,0
849,2,663,13,0
850,2,664,14,0
851,2,983,15,0
852,2,452,16,0
853,30,559,0,0
854,30,559,1,1
855,30,455,2,0
856,30,404,3,1
857,30,456,4,0
858,30,422,5,1
859,30,457,6,0
860,30,452,7,1
861,30,458,8,0
862,30,451,9,1
863,30,459,10,0
864,30,450,11,1
865,30,84,12,0
866,30,449,13,1
867,30,462,14,0
868,30,83,15,1
869,30,463,16,0
870,30,447,17,1
871,30,464,18,0
872,30,446,19,1
873,30,465,20,0
874,30,445,21,1
875,30,466,22,0
876,30,444,23,1
877,30,467,24,0
878,30,443,25,1
879,30,468,26,0
880,30,442,27,1
881,30,469,28,0
882,30,441,29,1
883,30,992,30,0
884,30,440,31,1
885,30,997,32,0
886,30,439,33,1
887,30,470,34,0
888,30,997,35,1
889,30,1009,36,0
890,30,992,37,1
891,30,471,38,0
892,30,438,39,1
893,30,437,41,1
894,30,473,42,0
895,30,473,43,1
896,31,1,0,0
897,31,1,1,1
898,31,457,2,0
899,31,451,3,1
900,31,458,4,0
901,31,450,5,1
902,31,459,6,0
903,31,449,7,1
904,31,1043,8,0
905,31,1046,9,1
906,31,1044,10,0
907,31,1045,11,1
908,31,1009,12,0
909,31,438,13,1
910,31,471,14,0
911,31,437,15,1
912,31,1126,16,0
913,31,435,17,1
914,31,474,18,0
915,31,434,19,1
916,31,475,20,0
917,31,433,21,1
918,31,476,22,0
919,31,432,23,1
920,31,477,24,0
921,31,366,25,1
922,31,384,26,0
923,31,430,27,1
924,31,479,28,0
925,31,881,29,1
926,31,897,30,0
927,31,954,31,1
928,31,945,32,0
929,31,953,33,1
930,31,946,34,0
931,31,952,35,1
932,31,947,36,0
933,31,281,37,1
934,31,302,38,0
935,31,280,39,1
936,31,397,40,0
937,31,391,41,1
938,31,169,42,0
939,31,367,43,1
940,31,202,44,0
941,31,355,45,1
942,31,217,46,0
943,31,313,47,1
944,31,259,48,0
945,31,660,49,1
946,31,248,50,0
947,31,604,51,1
948,31,261,52,0
949,31,949,53,1
950,31,948,54,0
951,31,409,55,1
952,31,196,56,0
953,31,402,57,1
954,31,396,58,0
955,31,431,59,1
956,31,413,60,0
957,31,300,61,1
958,31,399,62,0
959,31,286,63,1
960,31,282,64,0
961,31,283,65,1
962,31,283,66,0
963,31,282,67,1
964,31,286,68,0
965,31,1040,69,1
966,31,1041,70,0
967,31,1068,71,1
968,31,1067,72,0
969,31,1038,73,1
970,31,1039,74,0
971,31,811,75,1
972,31,834,76,0
973,31,834,77,1
974,33,559,0,0
975,33,559,1,1
976,33,492,2,0
977,33,1087,3,1
978,33,494,4,0
979,33,493,5,1
980,33,495,6,0
981,33,542,7,1
982,33,496,8,0
983,33,541,9,1
984,33,497,10,0
985,33,540,11,1
986,33,498,12,0
987,33,539,13,1
988,33,499,14,0
989,33,538,15,1
990,33,551,16,0
991,33,558,17,1
992,33,556,18,0
993,33,557,19,1
994,33,1074,20,0
995,33,1076,21,0
996,33,1076,22,1
997,34,1076,0,0
998,34,1076,1,1
999,34,461,2,0
1000,34,398,3,1
1001,34,378,4,0
1002,34,378,5,1
1003,34,379,6,0
1004,34,371,7,1
1005,34,380,8,0
1006,34,370,9,1
1007,34,381,10,0
1008,34,369,11,1
1009,34,731,12,0
1010,34,735,13,1
1011,34,732,14,0
1012,34,279,15,1
1013,34,1035,16,0
1014,34,1085,17,1
1015,34,1036,18,0
1016,34,725,19,1
1017,34,284,20,0
1018,34,258,21,1
1019,34,724,22,0
1020,34,257,23,1
1021,34,1033,24,0
1022,34,304,25,1
1023,34,266,26,0
1024,34,274,27,1
1025,34,267,28,0
1026,34,273,29,1
1027,34,268,30,0
1028,34,272,31,1
1029,34,307,32,0
1030,34,316,33,1
1031,34,1080,34,0
1032,34,315,35,1
1033,34,1081,36,0
1034,34,1084,37,1
1035,34,1108,38,0
1036,34,1083,39,1
1037,34,13,40,0
1038,34,1108,41,1
1039,34,39,42,0
1040,34,1082,43,1
1041,34,1095,44,0
1042,34,863,45,1
1043,34,1058,46,0
1044,34,862,47,1
1045,34,1059,48,0
1046,34,861,49,0
1047,34,861,50,1
1048,3,34,0,0
1049,3,34,1,1
1050,3,35,2,0
1051,3,126,3,1
1052,3,36,4,0
1053,3,125,5,1
1054,3,37,6,0
1055,3,124,7,1
1056,3,38,8,0
1057,3,123,9,1
1058,3,13,10,0
1059,3,122,11,1
1060,3,39,12,0
1061,3,121,13,1
1062,3,40,14,0
1063,3,120,15,1
1064,3,41,16,0
1065,3,119,17,1
1066,3,42,18,0
1067,3,118,19,1
1068,3,43,20,0
1069,3,117,21,1
1070,3,44,22,0
1071,3,116,23,1
1072,3,45,24,0
1073,3,115,25,1
1074,3,46,26,0
1075,3,114,27,1
1076,3,47,28,0
1077,3,113,29,1
1078,3,49,30,0
1079,3,111,31,1
1080,3,219,32,0
1081,3,110,33,1
1082,3,3,34,0
1083,3,981,35,1
1084,3,50,36,0
1085,3,108,37,1
1086,3,51,38,0
1087,3,107,39,1
1088,3,52,40,0
1089,3,106,41,1
1090,3,53,42,0
1091,3,105,43,1
1092,3,54,44,0
1093,3,104,45,1
1094,3,55,46,0
1095,3,103,47,1
1096,3,56,48,0
1097,3,102,49,1
1098,3,57,50,0
1099,3,101,51,1
1100,3,58,52,0
1101,3,100,53,1
1102,3,59,54,0
1103,3,98,55,1
1104,3,60,56,0
1105,3,97,57,1
1106,3,61,58,0
1107,3,96,59,1
1108,3,62,60,0
1109,3,95,61,1
1110,3,63,62,0
1111,3,81,63,1
1112,3,64,64,0
1113,3,94,65,1
1114,3,82,66,0
1115,3,92,67,1
1116,3,65,68,0
1117,3,91,69,1
1118,3,66,70,0
1119,3,90,71,1
1120,3,67,72,0
1121,3,89,73,1
1122,3,69,74,0
1123,3,784,75,1
1124,3,71,76,0
1125,3,87,77,1
1126,3,787,78,0
1127,3,86,79,1
1128,3,73,80,0
1129,3,145,81,1
1130,3,75,82,0
1131,3,138,83,1
1132,3,76,84,0
1133,3,128,85,1
1134,3,77,86,0
1135,3,112,87,1
1136,3,78,88,0
1137,3,79,89,0
1138,3,109,90,1
1139,3,85,91,0
1140,3,93,92,0
1141,3,93,93,1
1142,41,458,0,0
1143,41,458,1,1
1144,41,450,2,0
1145,41,457,3,1
1146,41,451,4,0
1147,41,456,5,1
1148,41,452,6,0
1149,41,111,7,1
1150,41,195,8,0
1151,41,598,9,1
1152,41,219,10,0
1153,41,981,11,1
1154,41,3,12,0
1155,41,205,13,1
1156,41,127,14,0
1157,41,203,15,1
1158,41,197,16,0
1159,41,129,17,1
1160,41,198,18,0
1161,41,31,19,1
1162,41,990,20,0
1163,41,30,21,1
1164,41,568,22,0
1165,41,922,23,1
1166,41,569,24,0
1167,41,8,25,0
1168,41,29,26,1
1169,41,9,27,0
1170,41,10,28,0
1171,41,28,29,1
1172,41,924,30,0
1173,41,11,31,0
1174,41,921,32,1
1175,41,12,33,0
1176,41,925,34,0
1177,41,27,35,1
1178,41,15,36,0
1179,41,920,37,0
1180,41,920,38,1
1181,46,80,0,0
1182,46,80,1,1
1183,46,195,2,0
1184,46,110,3,1
1185,46,219,4,0
1186,46,981,5,1
1187,46,492,6,0
1188,46,108,7,1
1189,46,50,8,0
1190,46,107,9,1
1191,46,51,10,0
1192,46,106,11,1
1193,46,52,12,0
1194,46,105,13,1
1195,46,53,14,0
1196,46,104,15,1
1197,46,54,16,0
1198,46,103,17,1
1199,46,55,18,0
1200,46,102,19,1
1201,46,56,20,0
1202,46,156,21,1
1203,46,131,22,0
1204,46,58,23,0
1205,46,155,24,1
1206,46,59,25,0
1207,46,60,26,0
1208,46,154,27,1
1209,46,61,28,0
1210,46,62,29,0
1211,46,153,30,1
1212,46,63,31,0
1213,46,157,32,0
1214,46,1107,33,1
1215,46,166,34,0
1216,46,158,35,0
1217,46,865,36,1
1218,46,159,37,0
1219,46,160,38,0
1220,46,151,39,1
1221,46,161,40,0
1222,46,162,41,0
1223,46,1061,42,1
1224,46,163,43,0
1225,46,164,44,0
1226,46,149,45,1
1227,46,167,46,0
1228,46,716,47,0
1229,46,148,48,1
1230,46,717,49,0
1231,46,909,50,0
1232,46,147,51,1
1233,46,67,52,0
1234,46,69,53,0
1235,46,146,54,1
1236,46,71,55,0
1237,46,787,56,0
1238,46,1050,57,1
1239,46,786,58,0
1240,46,143,59,0
1241,46,143,60,1
1242,50,927,0,0
1243,50,106,1,0
1244,50,454,2,0
1245,50,455,3,0
1246,50,456,4,0
1247,50,928,5,0
1248,50,8,6,0
1249,50,931,7,0
1250,50,939,8,0
1251,50,62,9,0
1252,50,717,10,0
1253,50,94,11,0
1254,50,942,12,0
1255,50,943,13,0
1256,50,944,14,0
1257,50,104,15,0
1258,50,929,16,0
1259,50,927,17,0
1260,5,860,0,0
1261,5,860,1,1
1262,5,861,2,0
1263,5,1093,3,1
1264,5,862,4,0
1265,5,216,5,1
1266,5,863,6,0
1267,5,215,7,1
1268,5,182,8,0
1269,5,214,9,1
1270,5,199,10,0
1271,5,213,11,1
1272,5,183,12,0
1273,5,212,13,1
1274,5,184,14,0
1275,5,211,15,1
1276,5,185,16,0
1277,5,210,17,1
1278,5,186,18,0
1279,5,209,19,1
1280,5,187,20,0
1281,5,208,21,1
1282,5,188,22,0
1283,5,207,23,1
1284,5,189,24,0
1285,5,190,25,0
1286,5,598,26,1
1287,5,191,27,0
1288,5,192,28,0
1289,5,981,29,1
1290,5,193,30,0
1291,5,194,31,0
1292,5,205,32,1
1293,5,47,33,0
1294,5,49,34,0
1295,5,203,35,1
1296,5,219,36,0
1297,5,492,37,0
1298,5,103,38,1
1299,5,197,39,0
1300,5,198,40,0
1301,5,102,41,1
1302,5,990,42,0
1303,5,56,43,0
1304,5,156,44,1
1305,5,57,45,0
1306,5,132,46,0
1307,5,155,47,1
1308,5,133,48,0
1309,5,134,49,0
1310,5,154,50,1
1311,5,135,51,0
1312,5,1106,52,0
1313,5,153,53,1
1314,5,165,54,0
1315,5,136,55,0
1316,5,359,56,1
1317,5,137,57,0
1318,5,713,58,0
1319,5,713,59,1
1320,6,1005,0,0
1321,6,1005,1,1
1322,6,412,2,0
1323,6,1006,3,1
1324,6,451,4,0
1325,6,609,5,1
1326,6,452,6,0
1327,6,410,7,1
1328,6,195,8,0
1329,6,617,9,1
1330,6,2,10,0
1331,6,99,11,1
1332,6,492,12,0
1333,6,400,13,1
1334,6,197,14,0
1335,6,799,15,1
1336,6,328,16,0
1337,6,390,17,1
1338,6,329,18,0
1339,6,1051,19,1
1340,6,330,20,0
1341,6,205,21,1
1342,6,331,22,0
1343,6,358,23,1
1344,6,332,24,0
1345,6,357,25,1
1346,6,333,26,0
1347,6,356,27,1
1348,6,334,28,0
1349,6,354,29,1
1350,6,1028,30,0
1351,6,353,31,1
1352,6,1029,32,0
